"Freq [GHz]","re(S(1,1)) []","im(S(1,1)) []"
1.148,0.159314960705499,-0.969344149374977
1.149,0.158126107490649,-0.969522793283166
1.15,0.156937047312884,-0.969699978209092
1.151,0.155747781940579,-0.969875703899618
1.152,0.154558313152921,-0.970049970101921
1.153,0.153368642726257,-0.970222776565857
1.154,0.152178772439884,-0.97039412304288
1.155,0.150988704066256,-0.970564009287791
1.156,0.149798439389068,-0.970732435055613
1.157,0.148607980186277,-0.970899400104599
1.158,0.147417328233385,-0.971064904195435
1.159,0.146226485310793,-0.971228947090304
1.16,0.145035453199576,-0.971391528553269
1.161,0.143844233678705,-0.971552648351063
1.162,0.142652828527847,-0.971712306252416
1.163,0.141461239526617,-0.971870502028191
1.164,0.140269468457805,-0.972027235450828
1.165,0.139077517102603,-0.972182506295395
1.166,0.137885387243351,-0.972336314338813
1.167,0.136693080660905,-0.972488659360354
1.168,0.135500599136335,-0.972639541141436
1.169,0.134307944453199,-0.972788959465376
1.17,0.133115118396444,-0.972936914117296
1.171,0.131922122746414,-0.97308340488519
1.172,0.130728959288309,-0.973228431558665
1.173,0.129535629806951,-0.973371993929268
1.174,0.128342136084519,-0.973514091791258
1.175,0.127148479906393,-0.973654724940584
1.176,0.125954663057648,-0.973793893175329
1.177,0.124760687326531,-0.973931596295364
1.178,0.123566554493081,-0.974067834103867
1.179,0.122372266346206,-0.97420260640487
1.18,0.121177824671605,-0.974335913005057
1.181,0.119983231257098,-0.974467753712995
1.182,0.118788487886543,-0.974598128339848
1.183,0.117593596351536,-0.974727036698083
1.184,0.116398558434981,-0.974854478603357
1.185,0.115203375928772,-0.974980453872276
1.186,0.114008050620255,-0.975104962324242
1.187,0.11281258429117,-0.975228003781657
1.188,0.111616978737898,-0.975349578066971
1.189,0.110421235746993,-0.97546968500622
1.19,0.10922535710716,-0.975588324427198
1.191,0.108029344607188,-0.975705496160025
1.192,0.106833200040952,-0.975821200036254
1.193,0.105636925192883,-0.975935435890644
1.194,0.10444052185575,-0.976048203559315
1.195,0.103243991822063,-0.976159502880406
1.196,0.102047336882149,-0.97626933369456
1.197,0.100850558821825,-0.976377695845094
1.198,0.0996536594398918,-0.976484589175947
1.199,0.0984566405236171,-0.976590013534575
