"Freq [GHz]","dB(S(1,1)) []"
3.648,-9.05799202920316
3.649,-9.1066820245405
3.65,-9.15571313432659
3.651,-9.20508755967496
3.652,-9.25480750927992
3.653,-9.30487519893077
3.654,-9.35529285098826
3.655,-9.40606269382087
3.656,-9.45718696119891
3.657,-9.50866789164425
3.658,-9.56050772773192
3.659,-9.61270871534266
3.66,-9.66527310286114
3.661,-9.71820314031949
3.662,-9.77150107848053
3.663,-9.82516916785888
3.664,-9.87920965767529
3.665,-9.93362479474142
3.666,-9.98841682227023
3.667,-10.0435879786082
3.668,-10.0991404958848
3.669,-10.1550765985746
3.67,-10.211398501967
3.671,-10.2681084105388
3.672,-10.3252085162231
3.673,-10.3827009965703
3.674,-10.4405880127934
3.675,-10.498871707693
3.676,-10.557554203453
3.677,-10.6166375993028
3.678,-10.6761239690359
3.679,-10.736015358378
3.68,-10.7963137821968
3.681,-10.8570212215442
3.682,-10.9181396205214
3.683,-10.9796708829584
3.684,-11.0416168688963
3.685,-11.1039793908623
3.686,-11.1667602099271
3.687,-11.2299610315312
3.688,-11.2935835010683
3.689,-11.357629199214
3.69,-11.4220996369836
3.691,-11.486996250507
3.692,-11.5523203955048
3.693,-11.6180733414483
3.694,-11.6842562653897
3.695,-11.7508702454423
3.696,-11.8179162538944
3.697,-11.8853951499369
3.698,-11.9533076719849
3.699,-12.0216544295729
3.7,-12.0904358948005
3.701,-12.1596523933081
3.702,-12.2293040947565
3.703,-12.2993910027884
3.704,-12.3699129444431
3.705,-12.4408695590004
3.706,-12.5122602862252
3.707,-12.584084353983
3.708,-12.6563407651987
3.709,-12.7290282841263
3.71,-12.8021454218986
3.711,-12.8756904213248
3.712,-12.949661240901
3.713,-13.024055538002
3.714,-13.0988706512162
3.715,-13.1741035817905
3.716,-13.249750974148
3.717,-13.3258090954412
3.718,-13.4022738141055
3.719,-13.479140577374
3.72,-13.5564043877189
3.721,-13.6340597781807
3.722,-13.712100786552
3.723,-13.7905209283786
3.724,-13.8693131687473
3.725,-13.9484698928255
3.726,-14.0279828751263
3.727,-14.1078432474715
3.728,-14.1880414656288
3.729,-14.2685672746046
3.73,-14.3494096725803
3.731,-14.4305568734802
3.732,-14.5119962681721
3.733,-14.5937143843058
3.734,-14.6756968448035
3.735,-14.757928325028
3.736,-14.8403925086631
3.737,-14.9230720423573
3.738,-15.0059484891921
3.739,-15.0890022810543
3.74,-15.1722126700106
3.741,-15.2555576787997
3.742,-15.3390140505812
3.743,-15.4225571981035
3.744,-15.5061611524789
3.745,-15.5897985117822
3.746,-15.6734403897217
3.747,-15.7570563646602
3.748,-15.8406144293042
3.749,-15.9240809414131
3.75,-16.0074205759211
3.751,-16.0905962789079
3.752,-16.1735692238947
3.753,-16.2562987709903
3.754,-16.3387424294554
3.755,-16.4208558243037
3.756,-16.5025926675998
3.757,-16.5839047351654
3.758,-16.6647418494475
3.759,-16.7450518693434
3.76,-16.8247806878189
3.761,-16.9038722381865
3.762,-16.9822685099414
3.763,-17.05990957507
3.764,-17.1367336257589
3.765,-17.2126770244303
3.766,-17.2876743670171
3.767,-17.3616585603651
3.768,-17.4345609146013
3.769,-17.5063112512515
3.77,-17.5768380278013
3.771,-17.6460684792988
3.772,-17.7139287774633
3.773,-17.7803442076259
3.774,-17.8452393636442
3.775,-17.9085383607483
3.776,-17.9701650660495
3.777,-18.0300433462067
3.778,-18.0880973314891
3.779,-18.1442516951961
3.78,-18.1984319471127
3.781,-18.2505647393862
3.782,-18.3005781829132
3.783,-18.3484021720402
3.784,-18.3939687151014
3.785,-18.4372122680624
3.786,-18.4780700683022
3.787,-18.5164824653768
3.788,-18.5523932454469
3.789,-18.5857499459498
3.79,-18.6165041570467
3.791,-18.6446118063825
3.792,-18.6700334237728
3.793,-18.6927343825687
3.794,-18.7126851146554
3.795,-18.7298612963108
3.796,-18.744244002475
3.797,-18.7558198273695
3.798,-18.7645809698303
3.799,-18.7705252821882
3.8,-18.7736562820255
3.801,-18.7739831266469
3.802,-18.7715205506156
3.803,-18.7662887672163
3.804,-18.7583133351872
3.805,-18.7476249925201
3.806,-18.7342594595419
3.807,-18.7182572138521
3.808,-18.6996632399997
3.809,-18.6785267570251
3.81,-18.6549009271782
3.811,-18.6288425492306
3.812,-18.6004117398566
3.813,-18.5696716065407
3.814,-18.5366879153981
3.815,-18.5015287571709
3.816,-18.4642642144934
3.817,-18.4249660333072
3.818,-18.3837073010657
3.819,-18.340562134104
3.82,-18.2956053762635
3.821,-18.2489123105721
3.822,-18.2005583854868
3.823,-18.1506189569119
3.824,-18.0991690469281
3.825,-18.0462831198958
3.826,-17.9920348763492
3.827,-17.9364970648592
3.828,-17.8797413118418
3.829,-17.8218379690927
3.83,-17.7628559786742
3.831,-17.7028627546312
3.832,-17.6419240809054
3.833,-17.5801040247143
3.834,-17.5174648645902
3.835,-17.4540670322207
3.836,-17.3899690671896
3.837,-17.3252275837023
3.838,-17.2598972483638
3.839,-17.194030768087
3.84,-17.1276788872222
3.841,-17.0608903930197
3.842,-16.9937121285696
3.843,-16.9261890123982
3.844,-16.858364063939
3.845,-16.7902784341436
3.846,-16.7219714405369
3.847,-16.6534806060723
3.848,-16.5848417011892
3.849,-16.5160887885188
3.85,-16.4472542697324
3.851,-16.378368934071
3.852,-16.309462008136
3.853,-16.2405612065636
3.854,-16.1716927832458
3.855,-16.1028815827916
3.856,-16.0341510919654
3.857,-15.9655234908635
3.858,-15.8970197036247
3.859,-15.828659448496
3.86,-15.7604612870994
3.861,-15.6924426727719
3.862,-15.6246199978666
3.863,-15.5570086399276
3.864,-15.4896230066632
3.865,-15.4224765796616
3.866,-15.355581956804
3.867,-15.2889508933442
3.868,-15.2225943416336
3.869,-15.1565224894794
3.87,-15.090744797135
3.871,-15.0252700329249
3.872,-14.9601063075159
3.873,-14.8952611068496
3.874,-14.8307413237581
3.875,-14.7665532882861
3.876,-14.7027027967463
3.877,-14.6391951395412
3.878,-14.5760351277805
3.879,-14.5132271187291
3.88,-14.4507750401217
3.881,-14.3886824133792
3.882,-14.3269523757633
3.883,-14.265587701507
3.884,-14.2045908219571
3.885,-14.1439638447668
3.886,-14.0837085721729
3.887,-14.0238265183958
3.888,-13.9643189261962
3.889,-13.9051867826237
3.89,-13.8464308339916
3.891,-13.7880516001106
3.892,-13.7300493878137
3.893,-13.6724243038036
3.894,-13.6151762668528
3.895,-13.558305019386
3.896,-13.5018101384727
3.897,-13.4456910462574
3.898,-13.3899470198539
3.899,-13.3345772007287
3.9,-13.2795806035976
3.901,-13.2249561248597
3.902,-13.17070255059
3.903,-13.1168185641126
3.904,-13.0633027531751
3.905,-13.0101536167436
3.906,-12.9573695714365
3.907,-12.9049489576172
3.908,-12.852890045159
3.909,-12.8011910389023
3.91,-12.7498500838178
3.911,-12.6988652698902
3.912,-12.6482346367378
3.913,-12.5979561779806
3.914,-12.5480278453701
3.915,-12.4984475526926
3.916,-12.4492131794584
3.917,-12.4003225743868
3.918,-12.3517735586989
3.919,-12.3035639292267
3.92,-12.2556914613494
3.921,-12.2081539117643
3.922,-12.160949021103
3.923,-12.1140745163992
3.924,-12.0675281134165
3.925,-12.0213075188445
3.926,-11.9754104323678
3.927,-11.929834548618
3.928,-11.8845775590117
3.929,-11.8396371534821
3.93,-11.7950110221106
3.931,-11.7506968566616
3.932,-11.706692352028
3.933,-11.6629952075906
3.934,-11.6196031284968
3.935,-11.5765138268627
3.936,-11.5337250229032
3.937,-11.4912344459933
3.938,-11.4490398356649
3.939,-11.4071389425429
3.94,-11.3655295292231
3.941,-11.3242093710959
3.942,-11.2831762571184
3.943,-11.2424279905385
3.944,-11.2019623895726
3.945,-11.1617772880403
3.946,-11.1218705359584
3.947,-11.082240000097
3.948,-11.0428835644989
3.949,-11.0037991309649
3.95,-10.9649846195082
3.951,-10.9264379687772
3.952,-10.8881571364516
3.953,-10.8501400996106
3.954,-10.8123848550774
3.955,-10.7748894197396
3.956,-10.7376518308483
3.957,-10.7006701462964
3.958,-10.6639424448781
3.959,-10.6274668265306
3.96,-10.5912414125592
3.961,-10.5552643458469
3.962,-10.51953379105
3.963,-10.48404793478
3.964,-10.4488049857741
3.965,-10.4138031750531
3.966,-10.3790407560703
3.967,-10.3445160048503
3.968,-10.3102272201187
3.969,-10.2761727234251
3.97,-10.2423508592575
3.971,-10.2087599951519
3.972,-10.175398521795
3.973,-10.1422648531227
3.974,-10.1093574264132
3.975,-10.076674702378
3.976,-10.044215165248
3.977,-10.0119773228581
3.978,-9.97995970672934
3.979,-9.94816087214959
3.98,-9.91657939825336
3.981,-9.88521388810072
3.982,-9.85406296875656
3.983,-9.82312529136997
3.984,-9.79239953125467
3.985,-9.76188438797047
3.986,-9.73157858540672
3.987,-9.70148087186758
3.988,-9.67159002015988
3.989,-9.64190482768391
3.99,-9.61242411652744
3.991,-9.58314673356329
3.992,-9.55407155055095
3.993,-9.5251974642425
3.994,-9.49652339649322
3.995,-9.46804829437731
3.996,-9.4397711303088
3.997,-9.41169090216839
3.998,-9.38380663343604
3.999,-9.35611737333031
4,-9.32862219695392
4.001,-9.30132020544671
4.002,-9.27421052614579
4.003,-9.2472923127533
4.004,-9.22056474551219
4.005,-9.19402703139029
4.006,-9.16767840427312
4.007,-9.14151812516539
4.008,-9.11554548240203
4.009,-9.08975979186858
4.01,-9.06416039723181
4.011,-9.03874667018018
4.012,-9.01351801067522
4.013,-8.98847384721371
4.014,-8.96361363710106
4.015,-8.93893686673638
4.016,-8.91444305190944
4.017,-8.89013173810996
4.018,-8.86600250084938
4.019,-8.84205494599599
4.02,-8.81828871012302
4.021,-8.79470346087075
4.022,-8.77129889732253
4.023,-8.74807475039545
4.024,-8.72503078324585
4.025,-8.70216679168969
4.026,-8.67948260463935
4.027,-8.65697808455558
4.028,-8.63465312791662
4.029,-8.6125076657036
4.03,-8.59054166390368
4.031,-8.56875512403037
4.032,-8.54714808366239
4.033,-8.52572061700078
4.034,-8.50447283544493
4.035,-8.48340488818822
4.036,-8.46251696283321
4.037,-8.44180928602719
4.038,-8.42128212411842
4.039,-8.40093578383349
4.04,-8.38077061297624
4.041,-8.36078700114856
4.042,-8.34098538049392
4.043,-8.32136622646346
4.044,-8.30193005860564
4.045,-8.28267744137946
4.046,-8.263608984992
4.047,-8.24472534626032
4.048,-8.22602722949867
4.049,-8.20751538743081
4.05,-8.1891906221281
4.051,-8.17105378597408
4.052,-8.15310578265488
4.053,-8.1353475681772
4.054,-8.11778015191273
4.055,-8.10040459767048
4.056,-8.08322202479638
4.057,-8.06623360930099
4.058,-8.04944058501504
4.059,-8.0328442447734
4.06,-8.01644594162706
4.061,-8.00024709008351
4.062,-7.98424916737545
4.063,-7.96845371475762
4.064,-7.9528623388317
4.065,-7.93747671289903
4.066,-7.92229857834077
4.067,-7.90732974602528
4.068,-7.89257209774191
4.069,-7.87802758766096
4.07,-7.86369824381865
4.071,-7.84958616962655
4.072,-7.83569354540443
4.073,-7.82202262993513
4.074,-7.80857576204031
4.075,-7.79535536217564
4.076,-7.78236393404331
4.077,-7.76960406622048
4.078,-7.75707843380099
4.079,-7.74478980004828
4.08,-7.73274101805657
4.081,-7.72093503241747
4.082,-7.70937488088873
4.083,-7.69806369606119
4.084,-7.68700470702041
4.085,-7.6762012409982
4.086,-7.66565672500926
4.087,-7.65537468746785
4.088,-7.64535875977843
4.089,-7.6356126778942
4.09,-7.62614028383669
4.091,-7.61694552716858
4.092,-7.60803246641225
4.093,-7.5994052704047
4.094,-7.59106821957964
4.095,-7.58302570716644
4.096,-7.57528224029473
4.097,-7.56784244099253
4.098,-7.56071104706538
4.099,-7.55389291284193
4.1,-7.54739300977157
4.101,-7.5412164268575
4.102,-7.5353683709082
4.103,-7.52985416658873
4.104,-7.52467925625185
4.105,-7.51984919952775
4.106,-7.51536967264959
4.107,-7.51124646749072
4.108,-7.5074854902874
4.109,-7.50409276001969
4.11,-7.50107440642104
4.111,-7.49843666758517
4.112,-7.49618588713754
4.113,-7.49432851093591
4.114,-7.49287108326287
4.115,-7.49182024247119
4.116,-7.49118271604043
4.117,-7.49096531500086
4.118,-7.49117492767906
4.119,-7.49181851271638
4.12,-7.49290309131001
4.121,-7.49443573862314
4.122,-7.49642357430937
4.123,-7.49887375209273
4.124,-7.50179344834427
4.125,-7.50518984959214
4.126,-7.5090701389011
4.127,-7.51344148105495
4.128,-7.51831100647378
4.129,-7.52368579379576
4.13,-7.52957285105268
4.131,-7.53597909536649
4.132,-7.54291133109391
4.133,-7.55037622634559
4.134,-7.55838028780661
4.135,-7.56692983378575
4.136,-7.57603096542228
4.137,-7.58568953598106
4.138,-7.59591111816987
4.139,-7.60670096941627
4.14,-7.61806399504652
4.141,-7.63000470931472
4.142,-7.64252719423766
4.143,-7.65563505619957
4.144,-7.66933138030071
4.145,-7.68361868243599
4.146,-7.69849885910258
4.147,-7.71397313495173
4.148,-7.73004200811677
4.149,-7.74670519336922
4.15,-7.7639615631771
4.151,-7.7818090867633
4.152,-7.80024476728935
4.153,-7.81926457731915
4.154,-7.83886339274933
4.155,-7.85903492542795
4.156,-7.87977165472055
4.157,-7.90106475832309
4.158,-7.92290404266363
4.159,-7.94527787328004
4.16,-7.96817310560833
4.161,-7.99157501666485
4.162,-8.0154672381573
4.163,-8.03983169160995
4.164,-8.0646485261415
4.165,-8.08989605958549
4.166,-8.11555072369418
4.167,-8.14158701421564
4.168,-8.16797744667958
4.169,-8.19469251876925
4.17,-8.22170068019355
4.171,-8.24896831100143
4.172,-8.27645970930361
4.173,-8.30413708937617
4.174,-8.33196059112102
4.175,-8.35988830184418
4.176,-8.38787629128409
4.177,-8.41587866077742
4.178,-8.44384760738616
4.179,-8.4717335037278
4.18,-8.49948499414711
4.181,-8.52704910774437
4.182,-8.55437138862888
4.183,-8.58139604359942
4.184,-8.60806610726532
4.185,-8.6343236244137
4.186,-8.66010984920237
4.187,-8.68536546051661
4.188,-8.71003079257417
4.189,-8.73404607960096
4.19,-8.75735171313395
4.191,-8.7798885102437
4.192,-8.80159799071206
4.193,-8.82242266095692
4.194,-8.8423063022729
4.195,-8.86119426075968
4.196,-8.87903373614567
4.197,-8.89577406659025
4.198,-8.91136700646669
4.199,-8.92576699409685
4.2,-8.9389314064299
4.201,-8.95082079773313
4.202,-8.96139911949516
4.203,-8.97063391892851
4.204,-8.97849651369839
4.205,-8.98496214079344
4.206,-8.99001007778588
4.207,-8.99362373509831
4.208,-8.9957907182909
4.209,-8.99650285980129
4.21,-8.99575621999639
4.211,-8.99355105782318
4.212,-8.98989177176447
4.213,-8.98478681220446
4.214,-8.97824856668051
4.215,-8.97029321983355
4.216,-8.96094059016307
4.217,-8.95021394593941
4.218,-8.9381398028205
4.219,-8.92474770586345
4.22,-8.91006999870928
4.221,-8.89414158275548
4.222,-8.87699966911652
4.223,-8.85868352611197
4.224,-8.83923422491762
4.225,-8.81869438587596
4.226,-8.79710792778982
4.227,-8.77451982232702
4.228,-8.75097585544831
4.229,-8.72652239754238
4.23,-8.70120618371614
4.231,-8.67507410545171
4.232,-8.64817301460677
4.233,-8.62054954050866
4.234,-8.59224992067565
4.235,-8.56331984549738
4.236,-8.53380431701907
4.237,-8.50374752180532
4.238,-8.47319271770879
4.239,-8.44218213423706
4.24,-8.41075688609827
4.241,-8.37895689941174
4.242,-8.34682084999286
4.243,-8.31438611306191
4.244,-8.281688723682
4.245,-8.24876334720054
4.246,-8.2156432589521
4.247,-8.1823603324731
4.248,-8.14894503548383
4.249,-8.11542643290391
4.25,-8.08183219618775
4.251,-8.04818861829042
4.252,-8.01452063360507
4.253,-7.98085184224492
4.254,-7.94720453807951
4.255,-7.91359973997203
4.256,-7.8800572257026
4.257,-7.84659556810166
4.258,-7.81323217295552
4.259,-7.77998331828456
4.26,-7.74686419463053
4.261,-7.71388894602569
4.262,-7.68107071134964
4.263,-7.64842166581177
4.264,-7.61595306232818
4.265,-7.58367527258945
4.266,-7.55159782764192
4.267,-7.5197294578303
4.268,-7.48807813197079
4.269,-7.45665109564524
4.27,-7.42545490852503
4.271,-7.39449548065036
4.272,-7.36377810760654
4.273,-7.33330750455141
4.274,-7.30308783906153
4.275,-7.27312276277454
4.276,-7.24341544181549
4.277,-7.2139685860031
4.278,-7.18478447683886
4.279,-7.15586499428878
4.28,-7.12721164237291
4.281,-7.09882557358209
4.282,-7.07070761214559
4.283,-7.04285827617624
4.284,-7.01527779872277
4.285,-6.98796614776056
4.286,-6.96092304515397
4.287,-6.9341479846247
4.288,-6.90764024876122
4.289,-6.88139892510501
4.29,-6.85542292134946
4.291,-6.82971097968746
4.292,-6.80426169034327
4.293,-6.77907350432398
4.294,-6.75414474542561
4.295,-6.72947362152736
4.296,-6.70505823520797
4.297,-6.68089659371646
4.298,-6.6569866183284
4.299,-6.6333261531192
4.3,-6.60991297318308
4.301,-6.58674479232663
4.302,-6.56381927026489
4.303,-6.5411340193454
4.304,-6.51868661082666
4.305,-6.49647458073446
4.306,-6.47449543531978
4.307,-6.45274665614055
4.308,-6.43122570478816
4.309,-6.40993002727927
4.31,-6.38885705813211
4.311,-6.36800422414561
4.312,-6.34736894789871
4.313,-6.32694865098682
4.314,-6.30674075701047
4.315,-6.28674269433194
4.316,-6.26695189861315
4.317,-6.24736581514891
4.318,-6.22798190100789
4.319,-6.20879762699305
4.32,-6.18981047943365
4.321,-6.17101796181863
4.322,-6.15241759628206
4.323,-6.13400692495021
4.324,-6.11578351115885
4.325,-6.09774494054963
4.326,-6.07988882205358
4.327,-6.06221278876882
4.328,-6.04471449874025
4.329,-6.02739163564728
4.33,-6.01024190940622
4.331,-5.99326305669339
4.332,-5.97645284139392
4.333,-5.95980905498225
4.334,-5.94332951683862
4.335,-5.92701207450635
4.336,-5.91085460389449
4.337,-5.89485500942945
4.338,-5.87901122415976
4.339,-5.86332120981747
4.34,-5.8477829568394
4.341,-5.83239448435147
4.342,-5.81715384011917
4.343,-5.80205910046662
4.344,-5.78710837016714
4.345,-5.77229978230745
4.346,-5.75763149812789
4.347,-5.74310170684085
4.348,-5.72870862542909
4.349,-5.71445049842614
4.35,-5.70032559768023
4.351,-5.68633222210345
4.352,-5.67246869740767
4.353,-5.65873337582848
4.354,-5.64512463583858
4.355,-5.6316408818518
4.356,-5.6182805439188
4.357,-5.60504207741549
4.358,-5.5919239627253
4.359,-5.57892470491599
4.36,-5.56604283341197
4.361,-5.55327690166285
4.362,-5.54062548680895
4.363,-5.52808718934442
4.364,-5.51566063277865
4.365,-5.50334446329638
4.366,-5.49113734941727
4.367,-5.47903798165509
4.368,-5.46704507217742
4.369,-5.45515735446574
4.37,-5.4433735829767
4.371,-5.43169253280476
4.372,-5.42011299934645
4.373,-5.40863379796664
4.374,-5.39725376366712
4.375,-5.3859717507574
4.376,-5.37478663252856
4.377,-5.36369730092964
4.378,-5.35270266624723
4.379,-5.34180165678837
4.38,-5.33099321856649
4.381,-5.32027631499117
4.382,-5.30964992656124
4.383,-5.29911305056164
4.384,-5.28866470076403
4.385,-5.27830390713126
4.386,-5.26802971552562
4.387,-5.2578411874212
4.388,-5.24773739962008
4.389,-5.2377174439726
4.39,-5.22778042710173
4.391,-5.21792547013135
4.392,-5.20815170841877
4.393,-5.19845829129119
4.394,-5.18884438178629
4.395,-5.17930915639694
4.396,-5.16985180481985
4.397,-5.16047152970839
4.398,-5.15116754642933
4.399,-5.14193908282362
4.4,-5.13278537897118
4.401,-5.12370568695963
4.402,-5.1146992706568
4.403,-5.10576540548735
4.404,-5.096903378213
4.405,-5.08811248671679
4.406,-5.07939203979089
4.407,-5.07074135692824
4.408,-5.06215976811791
4.409,-5.05364661364399
4.41,-5.0452012438881
4.411,-5.0368230191355
4.412,-5.02851130938461
4.413,-5.02026549416002
4.414,-5.01208496232892
4.415,-5.00396911192074
4.416,-4.99591734995034
4.417,-4.98792909224416
4.418,-4.98000376326977
4.419,-4.97214079596849
4.42,-4.96433963159114
4.421,-4.95659971953676
4.422,-4.94892051719444
4.423,-4.94130148978799
4.424,-4.93374211022365
4.425,-4.92624185894046
4.426,-4.91880022376358
4.427,-4.91141669976032
4.428,-4.90409078909887
4.429,-4.89682200090969
4.43,-4.88960985114952
4.431,-4.88245386246789
4.432,-4.8753535640763
4.433,-4.86830849161971
4.434,-4.86131818705052
4.435,-4.854382198505
4.436,-4.84750008018195
4.437,-4.84067139222372
4.438,-4.8338957005995
4.439,-4.82717257699073
4.44,-4.82050159867885
4.441,-4.81388234843498
4.442,-4.80731441441185
4.443,-4.80079739003774
4.444,-4.79433087391232
4.445,-4.78791446970467
4.446,-4.78154778605311
4.447,-4.77523043646687
4.448,-4.76896203922978
4.449,-4.76274221730575
4.45,-4.75657059824591
4.451,-4.75044681409764
4.452,-4.74437050131538
4.453,-4.73834130067291
4.454,-4.73235885717759
4.455,-4.7264228199859
4.456,-4.72053284232089
4.457,-4.71468858139101
4.458,-4.70888969831046
4.459,-4.70313585802123
4.46,-4.69742672921639
4.461,-4.69176198426502
4.462,-4.68614129913846
4.463,-4.68056435333794
4.464,-4.67503082982368
4.465,-4.66954041494527
4.466,-4.66409279837331
4.467,-4.65868767303247
4.468,-4.65332473503571
4.469,-4.6480036836198
4.47,-4.64272422108206
4.471,-4.63748605271823
4.472,-4.63228888676163
4.473,-4.62713243432336
4.474,-4.6220164093337
4.475,-4.6169405284846
4.476,-4.61190451117323
4.477,-4.60690807944665
4.478,-4.60195095794752
4.479,-4.59703287386075
4.48,-4.59215355686128
4.481,-4.58731273906283
4.482,-4.58251015496751
4.483,-4.57774554141653
4.484,-4.57301863754177
4.485,-4.56832918471825
4.486,-4.56367692651758
4.487,-4.55906160866223
4.488,-4.55448297898068
4.489,-4.54994078736346
4.49,-4.54543478571999
4.491,-4.54096472793624
4.492,-4.53653036983325
4.493,-4.53213146912639
4.494,-4.52776778538544
4.495,-4.52343907999539
4.496,-4.51914511611801
4.497,-4.51488565865425
4.498,-4.51066047420716
4.499,-4.50646933104577
4.5,-4.50231199906945
