!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:21:19
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
4216000000,-14.158464,-85.59185,127.87494,44.762482,-18.16371
4216727272.7273,-14.162551,-90.086678,-56.286217,44.756439,-18.151016
4217454545.4545,-14.156288,-97.531303,50.657177,44.733948,-18.15431
4218181818.1818,-14.184384,-93.061111,82.224136,44.750973,-18.096895
4218909090.9091,-14.206431,-89.479233,-145.82806,44.767876,-18.053789
4219636363.6364,-14.218443,-91.826279,35.155132,44.759605,-18.021471
4220363636.3636,-14.229539,-87.760811,14.038574,44.78307,-18.007465
4221090909.0909,-14.265445,-92.796524,-90.2948,44.8176,-17.941296
4221818181.8182,-14.286672,-113.87817,-137.586,44.87458,-17.920727
4222545454.5455,-14.299127,-92.261536,-31.935667,44.88084,-17.895014
4223272727.2727,-14.335032,-88.573837,-104.90875,44.973618,-17.858366
4224000000,-14.354356,-87.251541,46.704754,45.014893,-17.834314
4224727272.7273,-14.37567,-85.20372,-165.26019,45.065098,-17.810074
4225454545.4545,-14.384633,-90.367058,86.12191,45.089443,-17.801453
4226181818.1818,-14.397237,-90.390549,-21.952799,45.148952,-17.801573
4226909090.9091,-14.389173,-90.432266,29.690239,45.162807,-17.826706
4227636363.6364,-14.407978,-91.413269,15.689795,45.198353,-17.800892
4228363636.3636,-14.409029,-85.538864,52.941803,45.194851,-17.79681
4229090909.0909,-14.42737,-94.962799,19.586847,45.210007,-17.76231
4229818181.8182,-14.441707,-88.834755,-124.72153,45.260384,-17.753832
4230545454.5455,-14.450333,-97.209854,-94.230186,45.250805,-17.729677
4231272727.2727,-14.487406,-96.906059,-1.0824741,45.328506,-17.68269
4232000000,-14.493142,-91.661316,10.84093,45.337532,-17.674007
4232727272.7273,-14.491764,-96.345009,133.92033,45.318722,-17.668221
4233454545.4545,-14.511657,-84.162399,-40.808147,45.3899,-17.656918
4234181818.1818,-14.539593,-90.00322,-36.358322,45.371368,-17.585432
4234909090.9091,-14.564698,-89.237671,-174.71996,45.447876,-17.564995
4235636363.6364,-14.561777,-103.64551,30.838213,45.474598,-17.583939
4236363636.3636,-14.582529,-89.280556,21.232985,45.522675,-17.559792
4237090909.0909,-14.614002,-87.628784,-171.30434,45.545734,-17.500322
4237818181.8182,-14.623802,-88.498993,128.00708,45.571594,-17.490408
4238545454.5455,-14.636302,-89.367691,41.95071,45.571232,-17.462523
4239272727.2727,-14.637572,-87.991608,88.882027,45.60474,-17.475002
4240000000,-14.65862,-93.856079,38.929901,45.673241,-17.459467
4240727272.7273,-14.657546,-91.70623,-54.552177,45.665604,-17.458397
4241454545.4545,-14.685546,-86.098564,4.0982308,45.725044,-17.423347
4242181818.1818,-14.711094,-84.151466,-31.818474,45.738743,-17.373314
4242909090.9091,-14.71071,-87.278244,-122.05263,45.789749,-17.396849
4243636363.6364,-14.724984,-90.736099,-3.5620317,45.790806,-17.36602
4244363636.3636,-14.748043,-89.008133,-104.50036,45.823917,-17.330219
4245090909.0909,-14.768002,-96.055275,-24.135012,45.850422,-17.298346
4245818181.8182,-14.778256,-91.095772,-55.516747,45.859779,-17.280125
4246545454.5455,-14.803632,-87.352951,-120.45674,45.922859,-17.252546
4247272727.2727,-14.807412,-83.422409,37.611195,45.914257,-17.240604
4248000000,-14.835006,-92.977837,80.956902,45.949593,-17.196226
4248727272.7273,-14.843762,-87.626007,69.699715,45.943832,-17.17482
4249454545.4545,-14.866567,-101.05695,-93.013184,45.984161,-17.143101
4250181818.1818,-14.870072,-84.633186,32.119152,46.011562,-17.147341
4250909090.9091,-14.867896,-85.802063,-11.922001,46.002285,-17.148041
4251636363.6364,-14.882601,-83.955811,-56.77861,46.03614,-17.130936
4252363636.3636,-14.871598,-85.221321,-77.995552,45.978157,-17.129688
4253090909.0909,-14.882141,-85.797844,-64.641129,46.005627,-17.118851
4253818181.8182,-14.892365,-90.513214,-28.959921,45.996437,-17.092951
4254545454.5455,-14.920414,-92.642357,-67.113518,46.040375,-17.051722
4255272727.2727,-14.932357,-84.793449,-110.713,46.012901,-17.014439
4256000000,-14.94098,-90.970482,-140.80588,45.99572,-16.988649
4256727272.7273,-14.971961,-87.878716,113.81791,46.010273,-16.928955
4257454545.4545,-14.975502,-90.90477,96.465599,46.036041,-16.932484
4258181818.1818,-14.989002,-88.042809,17.944046,46.017113,-16.89572
4258909090.9091,-15.015537,-96.730988,148.04062,46.006931,-16.835161
4259636363.6364,-15.041287,-91.320671,-23.398632,46.029396,-16.79047
4260363636.3636,-15.050716,-101.98575,161.28165,46.026943,-16.76956
4261090909.0909,-15.088662,-87.535263,151.13487,46.037132,-16.694244
4261818181.8182,-15.112193,-95.804047,129.51463,46.049351,-16.650251
4262545454.5455,-15.134713,-86.814987,-118.29662,46.096577,-16.623417
4263272727.2727,-15.153065,-85.373085,-116.73315,46.136631,-16.602203
4264000000,-15.179995,-89.366478,-38.284763,46.135921,-16.546022
4264727272.7273,-15.1491,-93.006714,56.960094,46.049381,-16.573324
4265454545.4545,-15.176204,-88.516579,-80.013985,46.069721,-16.525747
4266181818.1818,-15.185038,-85.442261,-169.28462,46.038738,-16.494164
4266909090.9091,-15.21086,-91.605751,-1.7759556,46.004078,-16.425817
4267636363.6364,-15.254354,-97.662186,-110.35731,46.023876,-16.34478
4268363636.3636,-15.28612,-86.078018,41.134594,46.063797,-16.296816
4269090909.0909,-15.322075,-93.187164,9.9611855,46.057533,-16.220711
4269818181.8182,-15.362358,-83.722542,71.512909,46.055489,-16.137943
4270545454.5455,-15.39228,-99.030518,-47.935181,46.141712,-16.11421
4271272727.2727,-15.419724,-85.607483,-44.201641,46.116028,-16.047945
4272000000,-15.447582,-88.64679,-38.294365,46.07304,-15.973536
4272727272.7273,-15.465314,-99.880714,-51.322483,46.11446,-15.955719
4273454545.4545,-15.521819,-88.53392,-122.11786,46.133774,-15.851169
4274181818.1818,-15.531227,-84.748611,-25.311691,46.121918,-15.827407
4274909090.9091,-15.586826,-99.723717,-82.423073,46.183094,-15.743293
4275636363.6364,-15.631138,-83.405174,-39.450665,46.182178,-15.655682
4276363636.3636,-15.648728,-105.75681,-23.529232,46.190407,-15.624663
4277090909.0909,-15.667711,-87.058388,-147.20274,46.214523,-15.597701
4277818181.8182,-15.717978,-94.210938,168.81476,46.237251,-15.509315
4278545454.5455,-15.763567,-85.977386,151.87299,46.295547,-15.445377
4279272727.2727,-15.76998,-93.686684,32.056973,46.251701,-15.414665
4280000000,-15.806762,-115.45988,8.8333101,46.250504,-15.343301
4280727272.7273,-15.807903,-98.496086,166.31374,46.234356,-15.334312
4281454545.4545,-15.845818,-95.375305,20.644255,46.244068,-15.265681
4282181818.1818,-15.902204,-88.170715,-69.067169,46.239857,-15.156353
4282909090.9091,-15.910358,-104.86552,-41.815296,46.251125,-15.145609
4283636363.6364,-15.963209,-94.348045,-82.361244,46.276695,-15.056305
4284363636.3636,-15.979961,-89.722198,-129.44884,46.252365,-15.014476
4285090909.0909,-16.033228,-87.485001,-38.016853,46.246666,-14.91203
4285818181.8182,-16.068525,-88.54847,-84.921082,46.269032,-14.855536
4286545454.5455,-16.116547,-89.450562,-144.23828,46.261501,-14.763075
4287272727.2727,-16.151907,-88.122971,-92.996971,46.297993,-14.713054
4288000000,-16.170677,-91.267685,33.194519,46.247612,-14.657142
4288727272.7273,-16.241259,-89.401863,102.66505,46.352924,-14.572016
4289454545.4545,-16.26709,-95.297516,-50.144527,46.314793,-14.508931
4290181818.1818,-16.295961,-88.938278,-46.124706,46.337547,-14.466002
4290909090.9091,-16.3109,-87.129326,51.434277,46.329559,-14.435559
4291636363.6364,-16.369955,-81.606453,-58.826035,46.318703,-14.324357
4292363636.3636,-16.409632,-84.947189,-22.963146,46.3521,-14.267179
4293090909.0909,-16.434496,-85.858711,-24.261053,46.375008,-14.23231
4293818181.8182,-16.484312,-94.363922,-66.876114,46.399197,-14.153732
4294545454.5455,-16.491741,-79.933128,-74.633408,46.361656,-14.124842
4295272727.2727,-16.518011,-96.766701,-124.87753,46.38892,-14.089743
4296000000,-16.541485,-93.202812,-154.92487,46.385921,-14.047042
4296727272.7273,-16.580858,-89.318901,-179.50908,46.383675,-13.976824
4297454545.4545,-16.609097,-87.397934,-136.24863,46.382668,-13.926911
4298181818.1818,-16.650524,-85.971687,-137.04005,46.371605,-13.849936
4298909090.9091,-16.647068,-90.823662,-132.71655,46.336124,-13.840948
4299636363.6364,-16.668903,-85.148933,-1.3011764,46.327099,-13.799101
4300363636.3636,-16.66988,-92.372261,-10.53865,46.260082,-13.768682
4301090909.0909,-16.72604,-91.504311,-49.524033,46.261467,-13.671901
4301818181.8182,-16.77084,-93.307114,62.854736,46.246944,-13.588366
4302545454.5455,-16.800869,-85.72242,-95.675354,46.260788,-13.542811
4303272727.2727,-16.835609,-96.107597,11.208138,46.207989,-13.460341
4304000000,-16.899529,-84.061096,-81.919853,46.242748,-13.366803
4304727272.7273,-16.919817,-87.409348,-80.985367,46.212017,-13.318965
4305454545.4545,-16.971689,-106.78982,12.872981,46.206825,-13.229172
4306181818.1818,-17.002041,-88.773071,-85.252106,46.200062,-13.17521
4306909090.9091,-17.039328,-85.527252,-138.6371,46.161613,-13.095708
4307636363.6364,-17.069479,-89.111786,-3.9410346,46.143734,-13.037411
4308363636.3636,-17.103577,-92.305832,51.668297,46.120304,-12.970175
4309090909.0909,-17.1506,-87.646866,-6.3953395,46.082748,-12.875265
4309818181.8182,-17.199656,-96.415077,46.884434,46.11071,-12.80725
4310545454.5455,-17.28661,-90.959404,36.307995,46.144989,-12.6808
4311272727.2727,-17.324062,-85.853462,-17.484039,46.093784,-12.596636
4312000000,-17.368647,-84.804314,-105.19253,46.112282,-12.533111
4312727272.7273,-17.405006,-85.401703,-51.162037,46.068539,-12.454422
4313454545.4545,-17.478468,-89.543098,-5.144855,46.07159,-12.338346
4314181818.1818,-17.525375,-90.919357,-41.558548,46.063118,-12.259851
4314909090.9091,-17.556776,-87.103714,-68.37455,46.037788,-12.198261
4315636363.6364,-17.61368,-85.259995,-149.21909,46.088371,-12.132401
4316363636.3636,-17.684198,-84.527435,-95.90847,46.0667,-12.011971
4317090909.0909,-17.743526,-93.648964,-98.815971,46.024467,-11.899759
4317818181.8182,-17.793959,-97.015137,-111.78423,46.026711,-11.822931
4318545454.5455,-17.882786,-87.618286,-155.9314,46.029846,-11.688254
4319272727.2727,-17.907383,-83.880722,147.18143,45.991982,-11.632447
4320000000,-17.976152,-96.570114,-148.85042,46.047813,-11.555189
4320727272.7273,-18.045942,-105.6908,-5.8395195,46.05378,-11.453083
4321454545.4545,-18.114241,-96.647179,118.66947,46.043579,-11.34614
4322181818.1818,-18.170753,-86.026749,-34.645409,46.086414,-11.283131
4322909090.9091,-18.284424,-91.567406,-17.740294,46.119957,-11.132448
4323636363.6364,-18.284117,-88.183426,-36.465878,46.17675,-11.160201
4324363636.3636,-18.346504,-87.50135,-87.466331,46.195488,-11.078553
4325090909.0909,-18.383949,-82.357803,-86.329597,46.194832,-11.024162
4325818181.8182,-18.466148,-89.197495,-53.623432,46.227203,-10.921721
4326545454.5455,-18.468603,-85.98037,175.711,46.186581,-10.898717
4327272727.2727,-18.547832,-92.511581,15.999426,46.221066,-10.802649
4328000000,-18.59581,-99.492653,-94.512306,46.200657,-10.725027
4328727272.7273,-18.637463,-89.967552,155.99828,46.263371,-10.69673
4329454545.4545,-18.700493,-85.748711,68.151108,46.282722,-10.618008
4330181818.1818,-18.719637,-96.109772,-71.732063,46.22924,-10.565595
4330909090.9091,-18.807394,-91.024635,-21.287851,46.277592,-10.467663
4331636363.6364,-18.866013,-89.070602,31.10726,46.271084,-10.384111
4332363636.3636,-18.938337,-86.567268,-42.053268,46.288837,-10.294235
4333090909.0909,-18.969353,-87.328011,-59.679497,46.302879,-10.259059
4333818181.8182,-18.992643,-89.355057,-102.75421,46.257034,-10.205193
4334545454.5455,-19.081842,-89.21489,-92.728142,46.378506,-10.144572
4335272727.2727,-19.117868,-91.387337,-85.88279,46.321987,-10.069222
4336000000,-19.188051,-83.677559,-144.696,46.340523,-9.9852781
4336727272.7273,-19.229071,-98.486183,-74.058113,46.364395,-9.9429178
4337454545.4545,-19.290447,-86.292435,168.52141,46.370811,-9.8656998
4338181818.1818,-19.294535,-89.595428,96.352097,46.337448,-9.8439875
4338909090.9091,-19.360367,-99.628128,-10.403059,46.308018,-9.7436924
4339636363.6364,-19.409519,-99.387222,-159.57603,46.322926,-9.6875172
4340363636.3636,-19.464401,-90.769135,121.41428,46.315224,-9.6130056
4341090909.0909,-19.548246,-88.675537,23.606617,46.33107,-9.5138168
4341818181.8182,-19.612417,-86.747093,64.049713,46.270157,-9.4013538
4342545454.5455,-19.669264,-90.888397,-109.34918,46.295933,-9.3428326
4343272727.2727,-19.715147,-92.47979,-54.746857,46.263714,-9.2685633
4344000000,-19.795872,-85.645035,-33.958504,46.269329,-9.1706839
4344727272.7273,-19.827776,-87.289467,-122.27645,46.269859,-9.1313515
4345454545.4545,-19.9412,-86.756851,-114.56768,46.307045,-9.0110998
4346181818.1818,-19.973204,-92.074699,175.34991,46.23473,-8.9336576
4346909090.9091,-20.024666,-82.601418,-89.933624,46.251854,-8.8800335
4347636363.6364,-20.102133,-87.783974,-164.49216,46.238224,-8.7787857
4348363636.3636,-20.191364,-95.078285,-168.68994,46.239925,-8.6723785
4349090909.0909,-20.267281,-87.093025,164.54477,46.234276,-8.5786905
4349818181.8182,-20.384315,-91.261696,25.047037,46.194695,-8.4181843
4350545454.5455,-20.451603,-94.971184,38.393085,46.221924,-8.3545055
4351272727.2727,-20.551123,-85.323151,-41.843777,46.22472,-8.2402859
4352000000,-20.618139,-90.226959,-54.444485,46.235039,-8.1687937
4352727272.7273,-20.738085,-94.612381,-11.739262,46.236851,-8.0326366
4353454545.4545,-20.870977,-94.726814,-123.00014,46.295288,-7.9161415
4354181818.1818,-21.023643,-86.3694,-74.340927,46.33709,-7.7704659
4354909090.9091,-21.063267,-96.717422,-106.4059,46.331833,-7.723845
4355636363.6364,-21.166561,-82.992706,-92.312515,46.360397,-7.6275067
4356363636.3636,-21.322403,-107.99987,-172.0844,46.389977,-7.4766951
4357090909.0909,-21.42346,-91.438667,-108.41904,46.460747,-7.4103065
4357818181.8182,-21.578978,-103.99026,88.506721,46.509731,-7.275764
4358545454.5455,-21.73407,-92.534904,124.98003,46.489361,-7.1039958
4359272727.2727,-21.796711,-88.849884,-114.18347,46.533279,-7.0658655
4360000000,-21.874002,-82.309967,106.50954,46.558918,-7.0026622
4360727272.7273,-21.986216,-90.36731,63.025967,46.61565,-6.9234409
4361454545.4545,-22.11964,-85.191826,76.144623,46.65678,-6.8156943
4362181818.1818,-22.19029,-83.12178,48.401329,46.691986,-6.7672052
4362909090.9091,-22.274546,-83.096748,5.1778827,46.684299,-6.6811934
4363636363.6364,-22.389713,-88.802055,12.171543,46.729839,-6.5974808
4364363636.3636,-22.490976,-81.727615,-12.032063,46.753437,-6.5154114
4365090909.0909,-22.574614,-87.249641,-72.068848,46.775513,-6.4499321
4365818181.8182,-22.69997,-84.855331,27.720566,46.791218,-6.3428826
4366545454.5455,-22.775208,-85.935196,-83.124664,46.781437,-6.2678943
4367272727.2727,-22.839996,-92.683113,-12.310707,46.784775,-6.2106762
4368000000,-23.004311,-85.141586,-158.91431,46.78894,-6.0645185
4368727272.7273,-23.070032,-84.645599,-158.62321,46.786652,-6.004221
4369454545.4545,-23.203201,-86.487259,159.15892,46.81329,-5.9025025
4370181818.1818,-23.347885,-85.046791,14.95287,46.845638,-5.7959991
4370909090.9091,-23.521961,-88.9151,-21.116106,46.849651,-5.6483679
4371636363.6364,-23.61145,-80.614349,55.676205,46.84325,-5.5678759
4372363636.3636,-23.734753,-84.828796,87.030884,46.862232,-5.4758811
4373090909.0909,-23.893436,-88.136627,-27.559015,46.885525,-5.3586392
4373818181.8182,-24.108992,-97.693619,147.78691,46.915592,-5.2016816
4374545454.5455,-24.259779,-84.428856,-30.534391,46.940178,-5.096508
4375272727.2727,-24.470982,-92.36441,-74.73954,46.996014,-4.9668522
4376000000,-24.620886,-84.487152,-82.187325,47.033031,-4.8753624
4376727272.7273,-24.861013,-86.906677,-67.222641,47.074913,-4.7207599
4377454545.4545,-25.032177,-86.382187,-151.05919,47.166981,-4.6559715
4378181818.1818,-25.235332,-92.612656,145.24438,47.204014,-4.5329018
4378909090.9091,-25.402786,-112.05424,136.5229,47.25724,-4.4493566
4379636363.6364,-25.608803,-89.01503,-26.895536,47.310154,-4.3409929
4380363636.3636,-25.754637,-98.323784,134.81097,47.343998,-4.2637672
4381090909.0909,-26.023125,-89.012321,-149.76283,47.432316,-4.143518
4381818181.8182,-26.165134,-95.014442,-12.631358,47.46899,-4.0751987
4382545454.5455,-26.332804,-96.318916,-8.2063942,47.467205,-3.9653234
4383272727.2727,-26.518835,-99.534821,-17.47368,47.503937,-3.8722787
4384000000,-26.705683,-90.927063,-134.63704,47.542049,-3.782059
4384727272.7273,-26.797255,-83.254028,-54.722939,47.540947,-3.7246048
4385454545.4545,-27.063288,-90.335205,-107.47274,47.555359,-3.5725489
4386181818.1818,-27.143454,-88.347824,-76.188217,47.549187,-3.519531
4386909090.9091,-27.36047,-93.647255,-100.03186,47.589573,-3.4205432
4387636363.6364,-27.614311,-91.664925,-97.557816,47.634296,-3.3065681
4388363636.3636,-27.988873,-85.296288,-117.78587,47.692207,-3.1391728
4389090909.0909,-28.122419,-92.003914,-96.659584,47.723984,-3.090224
4389818181.8182,-28.33812,-88.262161,145.23163,47.717655,-2.9671555
4390545454.5455,-28.482428,-88.187393,-166.20746,47.729038,-2.8983545
4391272727.2727,-28.735937,-88.13871,42.602928,47.747639,-2.7784486
4392000000,-29.007412,-83.348618,-27.311201,47.806469,-2.6869979
4392727272.7273,-29.255415,-85.602142,63.01577,47.796516,-2.5505388
4393454545.4545,-29.670275,-84.357994,-60.221798,47.864456,-2.4038689
4394181818.1818,-29.898993,-86.252144,0.20441197,47.864792,-2.2910974
4394909090.9091,-30.216234,-80.104683,-67.419655,47.918953,-2.1900291
4395636363.6364,-30.574909,-85.144348,-42.767483,47.927448,-2.02704
4396363636.3636,-30.91559,-84.037605,-165.8136,47.974308,-1.9167466
4397090909.0909,-31.348927,-101.58994,-4.5516744,48.022003,-1.7699699
4397818181.8182,-31.556038,-82.945763,-137.60056,48.02837,-1.6824061
4398545454.5455,-32.167305,-86.104088,-135.19644,48.139099,-1.5445896
4399272727.2727,-32.621315,-91.105797,-110.43506,48.194008,-1.418541
4400000000,-32.992874,-86.093925,-2.2188087,48.236671,-1.3176359
4400727272.7273,-33.215305,-84.860466,-97.453117,48.228069,-1.2095032
4401454545.4545,-33.575645,-81.942657,-0.76794249,48.254585,-1.0917209
4402181818.1818,-34.039818,-88.301552,27.142866,48.312973,-0.98340756
4402909090.9091,-34.348148,-84.620163,-62.762665,48.329903,-0.87391996
4403636363.6364,-34.852421,-100.52226,178.06313,48.37109,-0.71602136
4404363636.3636,-35.385036,-85.22776,-30.116432,48.446281,-0.62515211
4405090909.0909,-35.612682,-91.258049,16.251276,48.443077,-0.48724619
4405818181.8182,-36.123222,-88.169853,-24.575579,48.495419,-0.32396263
4406545454.5455,-36.509529,-93.011963,-59.564899,48.54464,-0.22627665
4407272727.2727,-37.036846,-83.814224,-28.666769,48.621719,-0.15685144
4408000000,-37.580269,-93.240616,-178.69348,48.696651,-0.042315755
4408727272.7273,-37.803452,-85.868515,-23.525293,48.728935,0.027868953
4409454545.4545,-38.03936,-82.682533,-165.37698,48.77475,0.17637025
4410181818.1818,-38.355389,-90.506119,-131.83357,48.836082,0.26810473
4410909090.9091,-38.06179,-94.346916,-144.4722,48.830502,0.39807138
4411636363.6364,-37.901794,-83.436516,1.8875731,48.851608,0.51513767
4412363636.3636,-37.694698,-87.153099,-15.625142,48.878773,0.63664758
4413090909.0909,-37.883389,-89.924416,-21.533562,49.006256,0.78000212
4413818181.8182,-37.522625,-90.724892,13.613171,49.039997,0.90209377
4414545454.5455,-36.799648,-95.332779,25.101442,48.989326,1.0130149
4415272727.2727,-36.835423,-90.150192,-83.271393,49.095295,1.1030668
4416000000,-36.51757,-93.012573,-34.712738,49.149143,1.2117237
4416727272.7273,-36.118492,-89.295288,-130.22481,49.14275,1.291541
4417454545.4545,-35.706718,-99.710991,143.08331,49.196712,1.4140878
4418181818.1818,-35.27438,-88.360336,-90.488312,49.230911,1.5272137
4418909090.9091,-34.861313,-97.58239,-144.39116,49.288895,1.6473714
4419636363.6364,-34.475357,-89.422592,-61.358158,49.290501,1.7365357
4420363636.3636,-33.989685,-108.55167,-25.932533,49.343662,1.873219
4421090909.0909,-33.666222,-92.323242,-34.938755,49.401779,1.9727194
4421818181.8182,-32.97644,-81.801605,82.03801,49.420315,2.1557336
4422545454.5455,-32.667351,-96.470688,139.54547,49.465816,2.2517958
4423272727.2727,-32.414009,-88.30069,-8.2031555,49.463703,2.3216352
4424000000,-31.932909,-97.755806,-8.0829506,49.533993,2.476891
4424727272.7273,-31.708405,-89.787949,-15.407211,49.537277,2.5447423
4425454545.4545,-31.249126,-83.289841,-39.144112,49.568073,2.6934512
4426181818.1818,-30.796375,-90.027115,-89.182945,49.625637,2.8511384
4426909090.9091,-30.462061,-87.418373,-60.874832,49.651005,2.9688704
4427636363.6364,-30.175119,-85.341782,-55.757687,49.713673,3.0784721
4428363636.3636,-29.694336,-83.034782,-160.69576,49.717163,3.2557566
4429090909.0909,-29.245974,-86.339439,-71.50457,49.746418,3.4330025
4429818181.8182,-28.948763,-87.036728,-127.78183,49.801533,3.5587761
4430545454.5455,-28.701811,-88.922005,-100.37781,49.834587,3.6647213
4431272727.2727,-28.406775,-94.226288,77.959572,49.924721,3.7980654
4432000000,-28.097408,-88.50206,-141.47565,49.949116,3.9373953
4432727272.7273,-27.753853,-80.649246,-61.389549,50.041668,4.1004386
4433454545.4545,-27.46974,-84.6511,-11.464761,50.129951,4.2389846
4434181818.1818,-27.194946,-85.786995,-65.082596,50.174171,4.3760142
4434909090.9091,-27.071339,-89.619766,-70.882874,50.257988,4.4385877
4435636363.6364,-26.809711,-85.659454,-33.553528,50.303661,4.5743308
4436363636.3636,-26.55097,-81.318771,-106.9421,50.412106,4.7104144
4437090909.0909,-26.305223,-81.895454,-65.173309,50.456448,4.8450971
4437818181.8182,-26.1665,-80.505226,-125.06977,50.517452,4.9209442
4438545454.5455,-25.999744,-87.110626,-125.25447,50.558941,5.0152478
4439272727.2727,-25.814852,-82.11644,151.74751,50.634228,5.119854
4440000000,-25.578114,-97.692688,37.001511,50.643669,5.2632036
4440727272.7273,-25.285124,-80.783356,-102.88433,50.719093,5.4416337
4441454545.4545,-25.113106,-90.096596,-176.84467,50.727283,5.5520854
4442181818.1818,-24.922165,-98.011322,19.819925,50.85054,5.6678591
4442909090.9091,-24.685549,-85.250366,-23.851974,50.891048,5.8247147
4443636363.6364,-24.575024,-90.922752,-95.737823,50.979336,5.8925433
4444363636.3636,-24.340023,-94.909706,-103.36092,51.005428,6.0564699
4445090909.0909,-24.165451,-82.786911,-94.560432,51.100594,6.172965
4445818181.8182,-24.0432,-87.344193,-44.685467,51.197731,6.2518845
4446545454.5455,-23.863985,-93.024643,-69.936592,51.272697,6.3778386
4447272727.2727,-23.726774,-89.876472,-27.873335,51.359505,6.4719143
4448000000,-23.621311,-90.73243,-133.59692,51.409138,6.547617
4448727272.7273,-23.498482,-89.917931,-139.8968,51.445179,6.6402802
4449454545.4545,-23.354239,-84.648674,-156.64102,51.565498,6.7386637
4450181818.1818,-23.205515,-90.29348,-122.34549,51.567776,6.8614879
4450909090.9091,-23.044802,-90.868156,90.252083,51.613312,6.9898062
4451636363.6364,-22.951843,-90.747826,165.31885,51.678623,7.0588918
4452363636.3636,-22.747925,-85.84227,8.1994858,51.695812,7.2341347
4453090909.0909,-22.68985,-88.933067,175.87209,51.833439,7.2624502
4453818181.8182,-22.489571,-93.687508,-92.892357,51.883038,7.4349189
4454545454.5455,-22.342594,-96.758202,-69.382286,51.928528,7.5627155
4455272727.2727,-22.178141,-88.585144,-104.08553,52.066414,7.6926589
4456000000,-22.010435,-85.432724,-117.98778,52.163994,7.8359194
4456727272.7273,-21.98444,-96.572647,-158.90395,52.27689,7.8385868
4457454545.4545,-21.863041,-90.785629,-83.535225,52.318764,7.9502831
4458181818.1818,-21.76371,-82.544617,-52.606377,52.384682,8.0363369
4458909090.9091,-21.654196,-84.966682,-137.51532,52.406811,8.1433382
4459636363.6364,-21.600887,-91.780281,-24.174429,52.44875,8.189352
4460363636.3636,-21.449482,-89.866676,-177.49132,52.574551,8.3202038
4461090909.0909,-21.422054,-88.383507,93.073013,52.518547,8.3614464
4461818181.8182,-21.217379,-82.62381,90.245667,52.546684,8.5744953
4462545454.5455,-21.135624,-87.471222,43.988773,52.575485,8.657444
4463272727.2727,-20.94075,-90.966072,47.746529,52.625267,8.8627224
4464000000,-20.865059,-102.9941,-173.91399,52.658432,8.9410267
4464727272.7273,-20.638384,-89.626312,-95.507393,52.73325,9.1853924
4465454545.4545,-20.545542,-91.649864,-103.84679,52.789722,9.2823563
4466181818.1818,-20.387705,-84.546753,-29.832331,52.944271,9.4377155
4466909090.9091,-20.222128,-82.099648,-90.810249,53.101833,9.6049404
4467636363.6364,-20.085552,-87.681801,-145.04414,53.129738,9.7684784
4468363636.3636,-20.011986,-87.409706,-153.60895,53.238903,9.8368406
4469090909.0909,-19.90164,-86.277908,-152.68687,53.329151,9.9571962
4469818181.8182,-19.731703,-82.761353,151.2451,53.476151,10.144333
4470545454.5455,-19.653809,-83.487061,19.438276,53.605606,10.216557
4471272727.2727,-19.547922,-94.71627,-175.34055,53.69516,10.337058
4472000000,-19.464697,-93.585243,111.74393,53.861141,10.408585
4472727272.7273,-19.309334,-82.688278,55.583961,53.889347,10.617391
4473454545.4545,-19.223038,-87.520683,150.84125,54.04446,10.699107
4474181818.1818,-19.136917,-76.969086,25.096966,54.125797,10.800918
4474909090.9091,-19.050001,-89.557014,-58.853779,54.277618,10.885909
4475636363.6364,-18.947151,-107.22572,114.30431,54.382736,11.008396
4476363636.3636,-18.878387,-84.763481,-32.095196,54.444908,11.093647
4477090909.0909,-18.815828,-85.00383,-84.66378,54.521484,11.166291
4477818181.8182,-18.732443,-81.455559,-57.064999,54.662712,11.252733
4478545454.5455,-18.670694,-95.400177,-152.09636,54.733372,11.327328
4479272727.2727,-18.621433,-86.640671,177.33661,54.763485,11.395149
4480000000,-18.538116,-92.730003,-113.99884,54.865623,11.495766
4480727272.7273,-18.432451,-102.687,-179.51059,54.97393,11.631678
4481454545.4545,-18.386168,-88.087807,-15.810905,55.00948,11.695537
4482181818.1818,-18.329042,-97.241409,-36.562443,55.113285,11.756684
4482909090.9091,-18.230242,-90.658371,-8.9390268,55.159927,11.904735
4483636363.6364,-18.158085,-86.439018,71.056915,55.258602,11.994377
4484363636.3636,-18.043001,-88.619812,-58.075977,55.35519,12.15842
4485090909.0909,-17.990137,-87.109856,-109.97774,55.379295,12.241029
4485818181.8182,-17.915161,-101.42319,111.37516,55.500233,12.33242
4486545454.5455,-17.793869,-83.662262,-42.350723,55.605518,12.511071
4487272727.2727,-17.687605,-87.669945,-50.977329,55.73576,12.658485
4488000000,-17.619373,-93.935616,-111.50773,55.781227,12.766591
4488727272.7273,-17.522947,-88.199837,-106.74809,55.946114,12.889339
4489454545.4545,-17.411352,-87.55526,-95.75386,56.066967,13.056474
