!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:28:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S21 Phase(�),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
4390545454.5455,-40.132137,1.5262077,-131.70078,50.937069,-0.33196819
4391272727.2727,-40.090416,1.5272043,-131.77325,50.9319,-0.35960263
4392000000,-39.633499,1.5313193,-131.81543,50.98341,-0.37747383
4392727272.7273,-39.813728,1.5358484,-131.85356,50.982452,-0.31501004
4393454545.4545,-39.255085,1.5419521,-131.90965,51.044952,-0.34661812
4394181818.1818,-39.299759,1.5481209,-131.95181,51.044952,-0.32823592
4394909090.9091,-39.662762,1.5431876,-132.02238,51.001358,-0.3159
4395636363.6364,-39.532467,1.5504847,-132.03453,51.01775,-0.31724468
4396363636.3636,-39.390408,1.5580176,-132.11353,51.035126,-0.32120124
4397090909.0909,-39.475483,1.5613536,-132.20779,51.014149,-0.35055402
4397818181.8182,-39.355648,1.564177,-132.25803,51.035343,-0.33488774
4398545454.5455,-39.421463,1.5707818,-132.33435,51.032043,-0.31794494
4399272727.2727,-39.35326,1.5713319,-132.35797,51.038628,-0.32567823
4400000000,-39.461952,1.5674441,-132.44334,51.029049,-0.31045213
4400727272.7273,-39.407791,1.575484,-132.49399,51.03891,-0.30118382
4401454545.4545,-39.581226,1.5780927,-132.53363,51.015831,-0.30300924
4402181818.1818,-39.428509,1.5771128,-132.59479,51.036686,-0.29951432
4402909090.9091,-39.418304,1.5858454,-132.6329,51.038734,-0.2970494
4403636363.6364,-39.396545,1.5878865,-132.70793,51.04298,-0.29215398
4404363636.3636,-39.355728,1.5922604,-132.78256,51.046066,-0.30010375
4405090909.0909,-39.384731,1.591948,-132.80766,51.046284,-0.28591183
4405818181.8182,-39.604309,1.5969305,-132.86742,51.024063,-0.26315704
4406545454.5455,-39.475494,1.6027352,-132.9117,51.040031,-0.26515812
4407272727.2727,-39.770752,1.6018722,-132.97255,51.005871,-0.25250545
4408000000,-39.787991,1.6037679,-133.03722,51.005112,-0.24697015
4408727272.7273,-39.764568,1.6041046,-133.08498,51.012295,-0.22904418
4409454545.4545,-39.759083,1.609799,-133.14299,51.010246,-0.24065338
4410181818.1818,-39.817879,1.6076304,-133.19559,51.002075,-0.24430665
4410909090.9091,-39.368511,1.6107658,-133.24017,51.060112,-0.23944017
4411636363.6364,-39.983627,1.607473,-133.33128,50.999378,-0.15870573
4412363636.3636,-39.953159,1.6158477,-133.35977,50.988953,-0.23004416
4413090909.0909,-39.730595,1.6237222,-133.41034,51.023693,-0.19480482
4413818181.8182,-39.858791,1.6213584,-133.48477,50.994373,-0.25480577
4414545454.5455,-39.802311,1.6230685,-133.55095,51.016228,-0.18770362
4415272727.2727,-40.297501,1.6176585,-133.57358,50.967525,-0.12588468
4416000000,-40.572124,1.6289042,-133.61626,50.933266,-0.14840791
4416727272.7273,-40.394276,1.6257185,-133.71133,50.945526,-0.19117893
4417454545.4545,-40.455875,1.6312406,-133.77696,50.955135,-0.073137909
4418181818.1818,-40.781784,1.6323078,-133.81085,50.908981,-0.1557568
4418909090.9091,-40.444035,1.637917,-133.8746,50.937889,-0.20048046
4419636363.6364,-40.528084,1.635223,-133.93564,50.937218,-0.15431124
4420363636.3636,-40.292572,1.6415725,-133.98878,50.968624,-0.1217434
4421090909.0909,-40.383774,1.6402304,-134.07487,50.951035,-0.16871214
4421818181.8182,-39.832142,1.6457748,-134.10474,51.020134,-0.1416135
4422545454.5455,-40.778191,1.6463679,-134.17245,50.912453,-0.1367891
4423272727.2727,-40.464897,1.6441753,-134.2254,50.943249,-0.16062076
4424000000,-41.113903,1.6476463,-134.29135,50.874256,-0.15174446
4424727272.7273,-40.863976,1.6473328,-134.31438,50.901604,-0.14679977
4425454545.4545,-41.116768,1.6466655,-134.40973,50.874718,-0.1473766
4426181818.1818,-41.583981,1.6494334,-134.42484,50.826191,-0.15271355
4426909090.9091,-41.241196,1.6509624,-134.46304,50.867939,-0.10582651
4427636363.6364,-41.624069,1.6520827,-134.54843,50.826584,-0.12720715
4428363636.3636,-41.393879,1.6496896,-134.57704,50.840729,-0.17573582
4429090909.0909,-41.160015,1.6551179,-134.63741,50.870998,-0.14268288
4429818181.8182,-41.331139,1.6601774,-134.70512,50.858124,-0.11099863
4430545454.5455,-42.142044,1.6574968,-134.74367,50.776016,-0.13404736
4431272727.2727,-42.093796,1.6592271,-134.84061,50.783836,-0.11312835
4432000000,-41.507336,1.6641535,-134.84354,50.843502,-0.085030176
4432727272.7273,-41.404861,1.6613888,-134.90111,50.847553,-0.13265201
4433454545.4545,-41.265583,1.6722937,-134.98921,50.868732,-0.074503854
4434181818.1818,-42.33223,1.6650087,-135.02596,50.767773,-0.063456208
4434909090.9091,-42.266075,1.6686356,-135.07141,50.774773,-0.049250193
4435636363.6364,-42.38459,1.6678531,-135.09476,50.762589,-0.069163725
4436363636.3636,-42.361134,1.6737761,-135.15588,50.76189,-0.09499196
4437090909.0909,-42.462673,1.6673036,-135.20741,50.75565,-0.069263496
4437818181.8182,-42.40976,1.6695453,-135.2411,50.751846,-0.13243893
4438545454.5455,-42.32943,1.6691403,-135.31267,50.762581,-0.11087114
4439272727.2727,-43.346275,1.6706339,-135.36322,50.680264,-0.079659969
4440000000,-43.178478,1.673674,-135.41763,50.692265,-0.091951221
4440727272.7273,-43.397442,1.6730442,-135.44263,50.677574,-0.066833355
4441454545.4545,-43.212685,1.6796794,-135.53189,50.69495,-0.030696407
4442181818.1818,-43.389603,1.6785064,-135.55327,50.675423,-0.090550624
4442909090.9091,-43.727039,1.6791011,-135.6543,50.649189,-0.08946649
4443636363.6364,-43.839146,1.6816008,-135.69698,50.640499,-0.090548947
4444363636.3636,-43.915321,1.6788661,-135.74222,50.631599,-0.11030556
4445090909.0909,-44.612652,1.6848049,-135.80859,50.588406,-0.059880774
4445818181.8182,-44.410393,1.6804184,-135.8605,50.596977,-0.10082941
4446545454.5455,-43.550991,1.6814437,-135.93922,50.664795,-0.073544703
4447272727.2727,-43.916817,1.6844193,-135.97433,50.629364,-0.12176999
4448000000,-45.076981,1.6794467,-136.06042,50.550442,-0.10543068
4448727272.7273,-44.59845,1.6801642,-136.13641,50.561939,-0.18707
4449454545.4545,-45.064411,1.6822418,-136.18779,50.540905,-0.14956386
4450181818.1818,-44.606384,1.683095,-136.21794,50.572594,-0.14947981
4450909090.9091,-45.226444,1.6843764,-136.26718,50.534374,-0.13350323
4451636363.6364,-44.763985,1.6801032,-136.32364,50.545555,-0.19977432
4452363636.3636,-45.585625,1.6806902,-136.37144,50.505112,-0.15489255
4453090909.0909,-46.26762,1.6827847,-136.48032,50.437057,-0.21731664
4453818181.8182,-45.898338,1.6874073,-136.50139,50.485386,-0.15505268
4454545454.5455,-45.88868,1.6803455,-136.5527,50.478535,-0.17660156
4455272727.2727,-45.92804,1.6769816,-136.65498,50.475842,-0.17719407
4456000000,-46.298977,1.6816254,-136.6691,50.443535,-0.19960928
4456727272.7273,-46.737305,1.6735913,-136.72527,50.410091,-0.21340109
4457454545.4545,-46.224716,1.6762115,-136.79517,50.460033,-0.17054938
4458181818.1818,-46.495319,1.6777252,-136.84439,50.433659,-0.1949404
4458909090.9091,-46.485802,1.6804708,-136.88213,50.445183,-0.16859075
4459636363.6364,-47.701454,1.6790885,-136.91879,50.391048,-0.13481581
4460363636.3636,-46.331455,1.6769855,-136.99187,50.431347,-0.22064824
4461090909.0909,-46.992455,1.6814572,-137.00862,50.384567,-0.2313409
4461818181.8182,-46.745823,1.6729156,-137.06508,50.395386,-0.23852499
4462545454.5455,-47.499298,1.672492,-137.14761,50.346096,-0.24353456
4463272727.2727,-47.348034,1.6772674,-137.20404,50.351028,-0.24946836
4464000000,-47.707245,1.6748748,-137.21312,50.313602,-0.26881552
4464727272.7273,-47.477707,1.6757597,-137.29689,50.32428,-0.27340221
4465454545.4545,-48.25552,1.6735203,-137.39307,50.275295,-0.27288869
4466181818.1818,-47.908073,1.6743069,-137.42464,50.304649,-0.26468065
4466909090.9091,-47.633419,1.6732298,-137.44908,50.312656,-0.27527565
4467636363.6364,-47.737404,1.6732965,-137.53268,50.33313,-0.24190694
4468363636.3636,-48.664005,1.6708204,-137.54298,50.225883,-0.29259723
4469090909.0909,-48.439487,1.6702806,-137.62297,50.232273,-0.29992017
4469818181.8182,-47.826221,1.6674529,-137.6765,50.294941,-0.28097081
4470545454.5455,-48.664356,1.6650655,-137.76506,50.224365,-0.29373619
4471272727.2727,-48.283142,1.6597337,-137.80348,50.222618,-0.31557992
4472000000,-48.004101,1.6650221,-137.83838,50.182449,-0.3544459
4472727272.7273,-48.633728,1.670042,-137.92749,50.220436,-0.29830059
4473454545.4545,-48.203159,1.6671911,-137.98727,50.229679,-0.31494609
4474181818.1818,-48.848637,1.6629047,-138.06602,50.188751,-0.30858469
4474909090.9091,-48.414963,1.6567492,-138.06143,50.22702,-0.30522951
4475636363.6364,-48.318592,1.650169,-138.11858,50.199413,-0.32879221
4476363636.3636,-48.630444,1.6525264,-138.20444,50.222023,-0.29730859
4477090909.0909,-49.142288,1.6514221,-138.21992,50.194813,-0.29044724
4477818181.8182,-47.499874,1.6526992,-138.30183,50.174534,-0.38470086
4478545454.5455,-48.214317,1.6446918,-138.35519,50.187893,-0.34076661
4479272727.2727,-48.489468,1.6445721,-138.40138,50.162697,-0.33998379
4480000000,-48.149235,1.6421237,-138.46242,50.145412,-0.36392212
4480727272.7273,-48.047543,1.6378309,-138.49831,50.177616,-0.35464841
4481454545.4545,-47.020027,1.638765,-138.5377,50.115383,-0.43099624
4482181818.1818,-47.25639,1.6389648,-138.55946,50.07658,-0.42721754
4482909090.9091,-47.053329,1.6362875,-138.64015,50.124203,-0.42679924
4483636363.6364,-47.339859,1.6377552,-138.72127,50.084911,-0.42144266
4484363636.3636,-48.66135,1.634165,-138.79839,50.12532,-0.34747905
4485090909.0909,-47.784664,1.6310445,-138.82347,50.077484,-0.40100175
4485818181.8182,-48.064564,1.6273834,-138.87411,50.060947,-0.39067709
4486545454.5455,-47.350632,1.626545,-138.91248,50.050598,-0.42623925
4487272727.2727,-46.520016,1.6244378,-138.99561,50.087082,-0.46438369
4488000000,-46.205326,1.6240412,-139.07672,50.041042,-0.48796242
4488727272.7273,-46.498428,1.621218,-139.12714,50.05772,-0.46998459
4489454545.4545,-46.975624,1.6158683,-139.17549,49.989353,-0.44776911
4490181818.1818,-46.842232,1.6151295,-139.23575,50.015526,-0.45468137
4490909090.9091,-47.157925,1.6134809,-139.27876,50.023968,-0.43808952
4491636363.6364,-46.072948,1.6131155,-139.33118,50.028683,-0.49631622
4492363636.3636,-46.130402,1.6084232,-139.36435,49.999313,-0.49372119
4493090909.0909,-46.773056,1.6079445,-139.45728,49.960941,-0.45666668
4493818181.8182,-46.81361,1.6019006,-139.47821,49.982124,-0.4559454
4494545454.5455,-45.760586,1.6030865,-139.56137,49.995785,-0.51516187
4495272727.2727,-45.632206,1.5957662,-139.5802,49.973328,-0.52205175
4496000000,-45.55035,1.5968574,-139.61147,49.969135,-0.52675706
4496727272.7273,-44.853977,1.5836031,-139.69264,49.932125,-0.56745124
4497454545.4545,-45.146545,1.5899603,-139.72195,49.943371,-0.54971892
4498181818.1818,-44.839882,1.586898,-139.75697,49.901768,-0.56375635
4498909090.9091,-45.158455,1.5782717,-139.77827,49.912132,-0.54465592
4499636363.6364,-44.873165,1.5833187,-139.87697,49.904648,-0.56204712
4500363636.3636,-45.444225,1.5781395,-139.84669,49.899189,-0.52416652
4501090909.0909,-45.838745,1.570979,-139.90952,49.91898,-0.50369722
4501818181.8182,-44.859413,1.5701376,-139.95589,49.915752,-0.56479543
4502545454.5455,-45.214626,1.5704908,-140.05505,49.871265,-0.53258032
4503272727.2727,-44.825348,1.5620006,-140.09399,49.853451,-0.5538708
4504000000,-45.080517,1.5671687,-140.11023,49.847584,-0.53502601
4504727272.7273,-45.587345,1.5619634,-140.14833,49.924381,-0.51970947
4505454545.4545,-45.645836,1.555238,-140.23259,49.862404,-0.50284809
4506181818.1818,-44.53236,1.55686,-140.27191,49.87373,-0.57910138
4506909090.9091,-44.969074,1.55274,-140.31061,49.873844,-0.54934359
4507636363.6364,-45.043125,1.5500305,-140.38206,49.877205,-0.54522026
4508363636.3636,-44.914627,1.5505277,-140.45087,49.81554,-0.5360055
4509090909.0909,-45.378437,1.5439371,-140.49034,49.882584,-0.52476609
4509818181.8182,-45.448666,1.5380884,-140.56682,49.883049,-0.52043557
4510545454.5455,-43.995918,1.5377895,-140.58037,49.878868,-0.61875594
4511272727.2727,-44.101124,1.532812,-140.6769,49.777416,-0.58110547
4512000000,-44.087463,1.532355,-140.6933,49.85252,-0.60603905
4512727272.7273,-44.645111,1.5240717,-140.79088,49.885605,-0.57384217
4513454545.4545,-44.529762,1.5183759,-140.81276,49.834244,-0.56899798
4514181818.1818,-44.439541,1.517249,-140.91766,49.835709,-0.5758689
4514909090.9091,-44.030006,1.5137764,-140.96193,49.797771,-0.59404224
4515636363.6364,-44.750919,1.5091957,-141.02629,49.834858,-0.55364966
4516363636.3636,-45.065174,1.5030571,-141.08786,49.826138,-0.52935493
4517090909.0909,-43.922192,1.4962072,-141.16226,49.844208,-0.61626816
4517818181.8182,-43.818718,1.4959897,-141.18677,49.77005,-0.60025436
4518545454.5455,-45.434204,1.4941717,-141.25529,49.823643,-0.50402033
4519272727.2727,-44.074913,1.4811095,-141.32188,49.769802,-0.58010507
4520000000,-43.649998,1.4796097,-141.37674,49.767448,-0.61273992
4520727272.7273,-43.859661,1.4773042,-141.44521,49.77095,-0.59737062
4521454545.4545,-44.208622,1.4641368,-141.50278,49.764854,-0.56777745
4522181818.1818,-44.161816,1.4704164,-141.54762,49.704956,-0.542445
4522909090.9091,-44.708893,1.4536915,-141.60303,49.739468,-0.51819444
4523636363.6364,-44.854752,1.4498874,-141.64163,49.786861,-0.52931148
4524363636.3636,-44.769081,1.4491662,-141.70355,49.728985,-0.50818241
4525090909.0909,-44.883308,1.4385878,-141.70204,49.744381,-0.50778973
4525818181.8182,-44.418423,1.4322026,-141.80576,49.746151,-0.54339826
4526545454.5455,-45.640652,1.4302013,-141.80704,49.827515,-0.4921093
4527272727.2727,-45.054718,1.4301655,-141.85873,49.804344,-0.5222792
4528000000,-46.007683,1.420565,-141.8663,49.851116,-0.47732401
4528727272.7273,-45.201458,1.4191446,-141.98463,49.742622,-0.48384279
4529454545.4545,-45.781853,1.4109726,-141.99501,49.784657,-0.46543047
4530181818.1818,-45.782566,1.4059986,-142.05699,49.741421,-0.44256368
4530909090.9091,-46.000439,1.4008096,-142.09425,49.811058,-0.46316487
4531636363.6364,-46.794891,1.3985622,-142.12456,49.79808,-0.40934542
4532363636.3636,-47.385681,1.3890131,-142.20607,49.798332,-0.37572217
4533090909.0909,-46.764198,1.3794918,-142.23291,49.81535,-0.41927332
4533818181.8182,-46.745022,1.3816055,-142.25967,49.786957,-0.40657932
4534545454.5455,-46.594433,1.3743755,-142.27582,49.815231,-0.42908317
4535272727.2727,-46.924995,1.364439,-142.35565,49.768997,-0.38562295
4536000000,-45.8218,1.3614827,-142.40991,49.746849,-0.44306618
4536727272.7273,-46.571678,1.3592538,-142.41772,49.774559,-0.41035885
4537454545.4545,-46.463074,1.3551741,-142.50269,49.745537,-0.39985833
4538181818.1818,-47.122601,1.3518436,-142.53572,49.813087,-0.3978889
4538909090.9091,-46.996368,1.3458016,-142.56912,49.803036,-0.40014368
4539636363.6364,-47.428684,1.3383473,-142.59511,49.825047,-0.38669571
4540363636.3636,-47.00005,1.3313215,-142.68561,49.806549,-0.40166181
4541090909.0909,-46.786743,1.3303038,-142.69801,49.797718,-0.40964204
4541818181.8182,-47.253345,1.327643,-142.77711,49.808628,-0.3884325
4542545454.5455,-47.206776,1.3199506,-142.84077,49.771385,-0.37029251
4543272727.2727,-48.595837,1.3102735,-142.86276,49.825409,-0.32742792
4544000000,-47.731689,1.307088,-142.93663,49.803665,-0.35969913
4544727272.7273,-48.409058,1.3032954,-142.97441,49.814564,-0.33063936
4545454545.4545,-49.076519,1.297209,-143.05656,49.819386,-0.30104318
4546181818.1818,-48.623043,1.2889726,-143.04568,49.801437,-0.31199011
4546909090.9091,-47.514286,1.287025,-143.16277,49.823742,-0.38151598
4547636363.6364,-48.656342,1.2775903,-143.21819,49.832214,-0.32810408
4548363636.3636,-49.904755,1.2644204,-143.2515,49.807747,-0.25468537
4549090909.0909,-49.821564,1.2612317,-143.30913,49.822762,-0.26909679
4549818181.8182,-49.855583,1.2524546,-143.36095,49.802052,-0.25256416
4550545454.5455,-50.094097,1.250617,-143.42191,49.846157,-0.2718263
4551272727.2727,-50.586151,1.2370502,-143.4149,49.903069,-0.27894509
4552000000,-48.682312,1.2288125,-143.50272,49.813728,-0.31661975
4552727272.7273,-49.933819,1.2224303,-143.53616,49.831062,-0.26954257
4553454545.4545,-49.979103,1.2222722,-143.57739,49.856129,-0.2819486
4554181818.1818,-51.25037,1.2128021,-143.61153,49.869843,-0.24051459
4554909090.9091,-50.521835,1.2050073,-143.68294,49.860756,-0.26276022
4555636363.6364,-50.209591,1.1984073,-143.71904,49.872204,-0.28056103
4556363636.3636,-51.611565,1.1881781,-143.72557,49.874336,-0.23029178
4557090909.0909,-51.63583,1.1899494,-143.78027,49.903549,-0.24326949
4557818181.8182,-51.913219,1.1780061,-143.81136,49.876968,-0.22152506
4558545454.5455,-50.756699,1.1681727,-143.85791,49.878563,-0.26279208
4559272727.2727,-51.484585,1.161199,-143.89052,49.894726,-0.24457061
4560000000,-51.250885,1.1502653,-143.9292,49.881969,-0.24671149
4560727272.7273,-51.487698,1.149739,-143.95918,49.872429,-0.23353761
4561454545.4545,-51.114826,1.1359422,-143.98744,49.850403,-0.23398772
4562181818.1818,-51.447823,1.1311015,-143.98801,49.831455,-0.20737006
4562909090.9091,-53.095142,1.1270634,-144.06247,49.868404,-0.17772751
4563636363.6364,-54.275097,1.112712,-144.09439,49.892685,-0.16053137
4564363636.3636,-54.868538,1.1099671,-144.1104,49.917141,-0.16023353
4565090909.0909,-54.374138,1.1046412,-144.16116,49.892242,-0.15758851
4565818181.8182,-54.112022,1.0882895,-144.16014,49.889744,-0.16295837
4566545454.5455,-53.51506,1.0874401,-144.19377,49.92244,-0.19603327
4567272727.2727,-54.266529,1.0864018,-144.22137,49.907028,-0.16949289
4568000000,-54.591511,1.0679203,-144.27846,49.883682,-0.14536357
4568727272.7273,-55.583977,1.0656035,-144.34702,49.873718,-0.1078319
4569454545.4545,-55.816021,1.0541463,-144.30725,49.881454,-0.10996117
4570181818.1818,-56.67778,1.0432305,-144.37354,49.874844,-0.075974032
4570909090.9091,-56.065353,1.0438948,-144.37503,49.874699,-0.09476988
4571636363.6364,-57.249508,1.0359913,-144.4357,49.88097,-0.068009131
4572363636.3636,-58.98418,1.0225451,-144.44583,49.89254,-0.032560948
4573090909.0909,-59.090897,1.0178283,-144.48102,49.90641,-0.059551474
4573818181.8182,-61.683342,1.0100673,-144.49969,49.924812,-0.033516537
4574545454.5455,-61.744343,1.0026791,-144.5051,49.922199,-0.025067231
4575272727.2727,-58.20372,0.98961169,-144.5381,49.87817,0.015598724
4576000000,-59.387486,0.98576337,-144.54616,49.892872,-0.0036275061
4576727272.7273,-60.554886,0.97989255,-144.55835,49.92358,-0.05428382
4577454545.4545,-58.797092,0.96989936,-144.61549,49.889156,-0.02960898
4578181818.1818,-55.128403,0.96477246,-144.61427,49.833115,-0.052432012
4578909090.9091,-58.511841,0.95839047,-144.62343,49.883247,-0.020563949
4579636363.6364,-55.546944,0.95457554,-144.66292,49.833847,0.013463872
4580363636.3636,-57.396866,0.94153214,-144.69632,49.867268,0.023326514
4581090909.0909,-54.367542,0.93763757,-144.75294,49.820049,0.063778892
4581818181.8182,-54.963043,0.93137342,-144.7715,49.829014,0.050476898
4582545454.5455,-54.940777,0.92687935,-144.77838,49.83292,0.063518055
4583272727.2727,-54.05587,0.9205777,-144.8289,49.805756,0.037664644
4584000000,-54.525379,0.91061372,-144.84596,49.822746,0.061080463
4584727272.7273,-51.610249,0.89869797,-144.89977,49.751816,0.084156357
4585454545.4545,-52.27132,0.89472884,-144.87444,49.777664,0.097867832
4586181818.1818,-50.879753,0.88234627,-144.93045,49.746651,0.13062429
4586909090.9091,-52.036831,0.88362384,-144.98306,49.774742,0.10742784
4587636363.6364,-50.148369,0.86844742,-145.00017,49.742107,0.17214847
4588363636.3636,-49.844025,0.86428022,-145.02895,49.768898,0.223096
4589090909.0909,-50.348789,0.85665786,-145.0475,49.815445,0.24058914
4589818181.8182,-48.352055,0.84852439,-145.10165,49.737476,0.27652201
4590545454.5455,-49.575478,0.82999921,-145.09862,49.752445,0.22009751
4591272727.2727,-49.354664,0.82843596,-145.12503,49.73941,0.21796799
4592000000,-48.278168,0.81863534,-145.14156,49.718021,0.26136115
4592727272.7273,-48.71196,0.80824751,-145.14923,49.774544,0.28825217
4593454545.4545,-48.275398,0.7993384,-145.16678,49.750919,0.29320747
4594181818.1818,-47.38887,0.79054683,-145.20575,49.731895,0.33103034
4594909090.9091,-46.915699,0.78425163,-145.20135,49.686951,0.32275259
4595636363.6364,-46.957436,0.77249807,-145.19064,49.682339,0.31513253
4596363636.3636,-47.537621,0.76329714,-145.20016,49.747334,0.33401537
4597090909.0909,-47.732258,0.74642032,-145.19371,49.727055,0.30520374
4597818181.8182,-46.736637,0.74474961,-145.19669,49.691998,0.34034586
4598545454.5455,-45.945877,0.73681605,-145.21959,49.67738,0.38551199
4599272727.2727,-46.393448,0.73230761,-145.20705,49.668648,0.34368938
4600000000,-46.277157,0.72531861,-145.21672,49.674316,0.35785332
4600727272.7273,-45.406979,0.70656544,-145.25615,49.621212,0.37720788
4601454545.4545,-46.293678,0.70316893,-145.22026,49.668961,0.35160905
4602181818.1818,-45.518444,0.69450408,-145.23672,49.657925,0.40213862
4602909090.9091,-45.20499,0.68625784,-145.22028,49.621536,0.39514634
4603636363.6364,-44.947777,0.68257982,-145.21143,49.603973,0.40085861
4604363636.3636,-44.291756,0.6765669,-145.21327,49.601295,0.45860749
4605090909.0909,-44.002937,0.66881561,-145.21907,49.54641,0.43416628
4605818181.8182,-44.137337,0.6553449,-145.23322,49.563812,0.43830001
4606545454.5455,-43.281246,0.65348482,-145.25363,49.532448,0.49677417
4607272727.2727,-44.516689,0.63977301,-145.19365,49.576847,0.41402489
4608000000,-43.372841,0.63735813,-145.24397,49.537296,0.49155337
4608727272.7273,-43.159538,0.62613153,-145.23174,49.510147,0.48830929
4609454545.4545,-43.416477,0.62246919,-145.26218,49.529713,0.47950366
4610181818.1818,-43.400127,0.61323261,-145.24709,49.532753,0.48425576
4610909090.9091,-42.942013,0.60907185,-145.25862,49.458111,0.45694691
4611636363.6364,-43.344616,0.5943017,-145.22021,49.504341,0.46120295
4612363636.3636,-42.308353,0.58377767,-145.23236,49.47369,0.55186874
4613090909.0909,-42.763184,0.57702124,-145.19467,49.499855,0.52331871
4613818181.8182,-42.108021,0.57202828,-145.23241,49.433708,0.53650314
4614545454.5455,-42.637661,0.5633952,-145.23888,49.432365,0.46521682
4615272727.2727,-42.349674,0.56093663,-145.25279,49.426182,0.49621853
4616000000,-41.499119,0.55071038,-145.23584,49.373039,0.55333567
4616727272.7273,-42.298122,0.54233491,-145.22049,49.482525,0.56147468
4617454545.4545,-41.879379,0.53462607,-145.23944,49.38258,0.50946188
4618181818.1818,-41.511013,0.53139091,-145.25743,49.342476,0.51437551
4618909090.9091,-41.925365,0.52477223,-145.24469,49.402843,0.52694541
4619636363.6364,-41.648262,0.51862413,-145.24582,49.376068,0.53516656
4620363636.3636,-40.894554,0.50961328,-145.28253,49.326153,0.59065539
4621090909.0909,-40.662621,0.50169939,-145.2785,49.336044,0.63744086
4621818181.8182,-41.274582,0.48947209,-145.23421,49.344791,0.55376101
4622545454.5455,-40.890339,0.48563084,-145.2592,49.323547,0.588296
4623272727.2727,-40.345741,0.46667722,-145.26045,49.323074,0.67292738
4624000000,-40.60025,0.46520129,-145.24867,49.296616,0.60331833
4624727272.7273,-40.684128,0.45919821,-145.22305,49.293205,0.58539927
4625454545.4545,-41.616142,0.44479096,-145.16197,49.39463,0.56079745
4626181818.1818,-40.550549,0.44372532,-145.16548,49.273376,0.58329433
4626909090.9091,-40.785652,0.43403184,-145.16841,49.29126,0.56607366
4627636363.6364,-40.542576,0.43163189,-145.1693,49.267548,0.57725376
4628363636.3636,-40.821114,0.41592944,-145.15149,49.300659,0.57196248
4629090909.0909,-40.427803,0.41057247,-145.14493,49.248688,0.57287967
4629818181.8182,-39.896042,0.40723008,-145.1526,49.216835,0.62844443
4630545454.5455,-40.453064,0.40540266,-145.14363,49.247456,0.5666886
4631272727.2727,-40.984962,0.38695154,-145.10355,49.317966,0.56665719
4632000000,-40.731842,0.38613179,-145.05083,49.267265,0.54379094
4632727272.7273,-40.165985,0.37023878,-145.07257,49.249287,0.62013954
4633454545.4545,-40.379318,0.36936224,-145.01495,49.231941,0.55898011
4634181818.1818,-39.940628,0.35413679,-145.02316,49.220161,0.62442327
4634909090.9091,-40.098495,0.35044283,-145.00089,49.234791,0.61413789
4635636363.6364,-40.029232,0.33761019,-144.99277,49.252094,0.64743024
4636363636.3636,-40.145851,0.33457196,-144.96518,49.189697,0.54296774
4637090909.0909,-40.279488,0.32474878,-144.9314,49.221619,0.56328529
4637818181.8182,-40.188255,0.31562066,-144.88901,49.204922,0.55703789
4638545454.5455,-40.180489,0.31467804,-144.89359,49.19516,0.54421967
4639272727.2727,-40.386864,0.3068918,-144.86171,49.204967,0.51790804
4640000000,-40.682159,0.30796352,-144.84953,49.239849,0.51370549
4640727272.7273,-40.250671,0.29556772,-144.78867,49.176727,0.50068569
4641454545.4545,-40.233929,0.28734937,-144.77107,49.166985,0.4878003
4642181818.1818,-40.535583,0.27925879,-144.77251,49.205387,0.48846313
4642909090.9091,-40.073517,0.27776942,-144.69356,49.150284,0.49455497
4643636363.6364,-40.314224,0.27225354,-144.66455,49.184376,0.49986857
4644363636.3636,-40.057636,0.26629978,-144.65916,49.131222,0.4636696
4645090909.0909,-40.58807,0.26232487,-144.63272,49.19083,0.45226955
4645818181.8182,-40.364784,0.25510097,-144.5992,49.176235,0.47517455
4646545454.5455,-40.336334,0.24680169,-144.59708,49.172432,0.47473875
4647272727.2727,-39.987488,0.24944448,-144.60152,49.129353,0.47696611
4648000000,-39.947613,0.23890239,-144.54323,49.106834,0.44318521
4648727272.7273,-40.211895,0.23851058,-144.55138,49.115887,0.39239568
4649454545.4545,-40.133812,0.23478737,-144.53291,49.127701,0.43809494
4650181818.1818,-40.30793,0.22557613,-144.50597,49.13208,0.4027192
4650909090.9091,-40.048794,0.21869288,-144.49727,49.112846,0.42934486
4651636363.6364,-39.640034,0.21726644,-144.45651,49.072899,0.45483309
4652363636.3636,-40.006657,0.21233633,-144.45081,49.099998,0.41302776
4653090909.0909,-39.906837,0.2090998,-144.45361,49.099888,0.439533
4653818181.8182,-39.420765,0.19974387,-144.44191,49.03561,0.43671229
4654545454.5455,-39.818478,0.19013216,-144.42627,49.09103,0.44453466
4655272727.2727,-40.110859,0.19630787,-144.36757,49.120312,0.42882743
4656000000,-40.176083,0.18043827,-144.34171,49.155281,0.48019189
4656727272.7273,-40.190445,0.17836666,-144.31352,49.132236,0.43308675
4657454545.4545,-39.682549,0.17448799,-144.31865,49.086372,0.47071245
4658181818.1818,-40.606361,0.16559616,-144.25856,49.171257,0.41053244
4658909090.9091,-41.027851,0.16107196,-144.2316,49.191605,0.35077375
